cpu_usage,memory_usage,network_load,temperature,energy_consumption
75.55797946830539,46.90286530117771,22.909715853615445,82.07035509078676,457.43742158159955
16.29379539739768,67.57530978851489,38.842950813574106,35.82481924220667,365.5536166283281
40.469586926263176,35.27777215055449,78.87422421056563,38.51557369287459,661.1487985479212
19.848870059636027,86.49728287651577,62.900935723249276,81.96049423306938,335.7634580019117
83.36379119942545,75.04415100908864,7.037556591916987,70.5094375584136,615.4125836926485
62.980340780342424,26.258770161858166,9.890344344536903,78.56466036563752,339.99969358959595
38.12633211247518,49.230654304944984,39.79485326092496,41.14479487744387,575.1981019726724
15.402459774312009,81.53828152935154,73.191515439617,62.317222911017105,648.2469602774174
36.433497345831285,86.13124156039872,45.402634846453566,68.56267769296105,331.2283333439235
37.6405823722735,52.718105787490884,42.33593810257177,67.4061536995835,235.96598051678495
72.01652515873545,62.93879724474954,12.910527496747294,52.4483429976684,278.58424579650443
64.19238506519312,31.692376226445266,54.258507854322055,30.846719043021967,563.5981803626153
85.41308311898776,89.38180382958836,66.65773704501692,62.060933124234474,709.6678437354412
50.13826863876569,36.21701909684104,33.531500563067176,43.92058465487848,226.99809274125462
20.165510904755642,85.99122418945879,63.17088881939956,54.76398353785897,640.4907554249878
70.62580691395458,65.4752654294658,77.33574904256088,82.66695582960995,404.7911875700313
74.66672913243629,62.54157564152014,20.28248443457668,51.94694247033391,487.1170219517135
57.70856179340718,55.8881957711556,44.2497223396056,76.18908836654347,757.3157299073393
75.53221029613768,36.14688682024311,26.535346856343164,40.36973331620881,399.18290284150726
51.97262569097321,32.35696224038558,64.46408142753795,66.98532739137659,479.20216036369163
54.432290497469495,35.43403463491227,48.31950244108681,83.73538249414189,208.20944885640867
46.34098656047672,33.05067835009782,52.59368131627278,35.60412054801152,248.95923200290304
12.160625773248091,74.57091314967273,64.84356197119206,30.45759682249556,355.15495468087045
19.170771294430878,44.508768141671105,34.69778544968412,53.84705359479379,216.71134449264463
12.671480783372411,24.048987359437746,73.63175513052825,35.094401567825194,578.8251956289506
64.09488495742133,87.83718410985679,44.977165043460495,71.16113923219272,455.8390140809735
36.72025839148777,81.8650119474398,16.8466117126511,80.30017651167074,528.8871216368132
53.22850874899974,84.94265982366491,57.19243386266018,53.87115349898174,304.7883115377977
87.1431502837179,89.64354758525047,64.49460128286908,44.229140318549256,377.5592176619697
31.18983947765437,32.17266744536411,28.7571257800645,53.89218254536354,598.294684911635
44.88254845802853,47.736941323186116,69.28844427490647,69.78962998175005,779.1816341782398
74.22184677615914,73.07669329928639,72.96074410743248,30.497978886920404,230.25006416132553
29.44784406678791,68.72144326376545,25.76783655333567,62.419969421658344,734.2305925131596
16.543292335447404,30.772713443789854,78.76411045364165,63.73104266880585,546.1287207867251
34.628873497670284,77.10831874934325,15.553364603656881,65.07285357927645,538.3517400533742
23.703809416590374,35.710840028566246,20.151175130186747,43.311214398948245,500.1671211246562
89.02430044911871,35.667233037583614,18.81686294285196,69.27289978579697,241.63645154251003
78.69023226297544,57.58820960253895,72.04922825059028,35.026531748247706,253.9261110416964
63.83931930338599,61.50579543891922,54.07194142437214,40.959868505674045,560.5472033954517
84.074150165956,60.60603454864678,16.407821241670465,78.26085256599652,404.57514286133494
78.31212653642473,26.404078617842842,38.02425637762617,70.62977328996115,750.3608399466084
25.858455005313047,81.42226038412662,51.14735188023515,30.75600547062399,443.95432241568335
85.86751487164811,38.592002981209426,11.259806374203746,43.66069432033901,285.96887522158465
55.84409056283031,29.06604448979629,71.18122763055041,41.79235656462405,628.8313001012216
78.63241318894532,82.2123655908284,65.27026515811514,44.89434804203349,376.0120528646059
86.16776049349693,86.89560487608274,42.890508018247864,43.61578736539375,515.2821844135359
37.03029537260843,80.34893320858154,77.53449614443778,33.438946265856515,618.699671303102
19.354413584852523,76.66612523074147,36.332073445632474,55.24172841282512,740.1584667212422
29.374488816065043,65.86693864473152,78.80827392773733,70.30034111323909,675.3147168810057
46.30416203323178,58.56001594263975,55.09399991027203,63.370244859459,605.8166407236345
79.53125510341191,26.08907319379871,52.60034549404561,67.00794177289438,607.7799094370862
83.16209957678919,48.59172491494891,17.446617147183876,34.46320481949316,767.554786419252
10.590931095151209,46.08819619086198,71.14458187284829,82.3319890597233,377.49445849792164
53.413520719093086,38.182764863222836,37.061726594046135,76.11705086136637,200.66725651771245
45.47993526764621,70.63940795820095,17.167505433685953,74.27996751726144,363.1727356389192
28.87916389001207,54.711301455513954,5.945563998181928,75.26410927729721,330.73482777604636
20.188556223363037,25.673235113535355,46.981676272878694,81.29907794730187,597.100751068399
38.69728956930838,35.41282413648679,44.554971659200724,59.93396813625337,580.2269598593175
90.14732483256412,67.8281134561717,58.95152167768689,41.01551098271943,556.0768296228343
37.472249221764194,25.329160164321014,71.76935397633515,63.92309843188976,209.7460659256722
54.09720284818612,79.5844839834138,10.955493848227214,70.85848215173664,637.2668326703886
69.75661150609011,54.660256890978204,59.86223677552718,70.5854566344714,394.11824749129494
40.90851620223999,53.64106041286536,19.055895807318667,58.679696329178405,599.0335934039787
92.60147703128166,61.46854492616623,69.3632789867873,33.76522956334679,533.947057101292
91.80802007007945,77.72766761476043,66.4297635396242,50.41121161365703,405.6385552567443
31.401495145155952,44.34664455315351,45.55953162391583,80.64216346548466,280.7457602624646
52.266123000852765,67.46113067913444,58.26820989674837,62.14469003665843,256.65133859628855
35.57465633442542,59.601237479705375,28.57625848878113,59.60825687906424,698.9109998673341
34.211442022084746,38.69197891185949,40.3375924199611,44.78694329102064,751.0385252489348
13.135390525135287,81.50409904486105,66.62276732828538,50.264690595411835,589.8728280585797
61.81296838829123,75.81982151248496,39.444889787991045,79.2440349034243,262.06046891629
52.72771697445322,66.09162842608978,31.834869899408133,66.65546761397596,441.21633013294445
14.375693856249095,79.54072103659693,42.065933543772495,73.30628647137831,637.3635200630943
33.68494946011197,80.71059406718616,67.11869393279139,54.98899826872103,667.8925304060408
87.20260030716557,69.58540837005243,30.140603552815456,64.66359707008868,270.93117337465316
30.362760706692654,78.59093298545704,18.032119485180786,43.66109848087641,200.01843130722946
22.31606412775396,68.82300231684985,58.40105152480856,68.80034566559175,627.282227528363
51.603484623592855,67.60985402322103,66.94836595310613,53.51807335368355,413.95770559172337
93.78028859940106,63.3027964750629,12.547810889265,54.34000331481101,352.68879897095616
30.574698078477535,72.69016476903488,22.990558456695855,65.71272785172849,207.73848187371527
67.13152152949968,31.102357370515158,15.647899232074543,81.49543418079097,524.1796440568999
74.73766730294099,81.66095314392498,31.095605868662496,33.52034906347415,710.6904412555891
30.199191239353972,81.02904694216625,38.77632341790595,75.36087805408542,774.5789877635527
71.89838963200806,22.04730981241914,61.161975272247986,46.081071072670625,539.4469703679736
41.261566281136524,77.80717253953338,53.83606886612556,54.41556999785078,508.6767966439365
63.74599560045426,29.020890723141164,51.569642560882336,31.205233082625494,251.03383129354467
63.85002541467605,43.45831979813993,31.42812099572408,46.55753428088722,529.3236809255599
55.54084814635447,72.04557794041254,68.108566481357,57.64471834465718,427.98744737923676
17.674630454624705,31.253192723381574,40.346537554862344,33.089684254109144,564.2811685301461
81.00071212508523,77.25769168833435,78.43287035113659,57.01026511607408,433.235808725928
37.26630552259755,78.24939245704194,52.560660372180266,80.99108458721349,344.17947407022007
25.85407338398761,55.52274136325853,14.469855617337705,35.79662699592929,256.9791651370259
13.465887032154933,20.44701102017835,55.71331715565755,72.04424004415273,388.95106675333744
60.22590017100055,40.09266932224389,29.382801157377422,52.5319079356796,257.9869005726514
67.59297075659401,63.18488428630195,56.47453975145731,66.0345542988386,306.13817049439035
11.409965458867774,88.68303246191964,10.22308611218043,44.31301288918762,792.4016951477275
53.527909955438886,64.22694689116679,18.116107788196956,38.772074439774705,466.4621341439712
29.252140891824727,38.186250674491184,69.18029441793398,38.825443784917454,519.1230599030099
64.83968718480324,64.38039921697279,22.038466776763617,33.87705701037296,724.1711172423292
24.82114646542427,57.79897658010988,67.7780843932205,40.21056876956837,797.3413402944127
68.7297077387096,74.58917766058005,25.945706634080782,66.53206617439326,549.6286696068089
42.87250443554568,27.488644717887087,53.21614325440307,78.49298365139293,687.484292626503
89.62204904262244,73.27195317514196,57.061293013237325,74.7769127075139,396.16461460200514
21.689280252409425,57.88866050732772,43.44910648587897,67.68238704309663,383.44637446837464
38.99063983927198,87.40944027012962,27.898300752254848,36.07375248761065,441.6222325967361
19.645249305450072,43.931051622708026,20.94832822783221,45.90530954627724,603.5043576041894
88.59895755367783,64.28353251937637,7.489201592181967,47.03937814273579,609.3150135530593
84.57384503738339,85.24196738570123,27.795980093054286,43.74763205186917,389.1436607896705
31.925038355788228,27.17568095934755,53.98720928984623,58.32531128403477,279.9259544819772
66.09864391290522,85.60599410655158,75.3728613836362,59.455459818381996,579.4377538793051
79.46388701710335,68.15200056105694,70.3403361697289,49.62872863441106,276.9955173132587
57.1920689859543,24.748594137362034,62.45485824014769,49.45840373050398,547.095504937598
55.02029916026055,41.067449686277136,64.1335507439974,75.57055788483447,616.0532768337854
30.557444726538392,69.57204620516971,54.873867760699646,73.4111066575827,620.366897836671
17.913735263501433,24.71454210281402,24.521514317450226,46.92877074244101,652.0832663957581
86.26333942603277,60.75193221233913,73.03962730293723,80.25836441302926,723.7156529393988
86.53553485888308,44.21181398670697,55.30492339293755,82.40482593513784,499.97539517887304
63.81362386822777,63.4640862437234,47.033047323533,47.97083981165224,638.1495137177427
38.81753223913955,23.201942366875898,13.32421019101108,49.49337218361802,571.503641219502
39.68281384207617,81.00757643066635,38.52916578548191,57.80987843820773,311.98396387860953
71.70623270397034,88.14422784241778,39.52687034014447,81.76164468935204,215.4137869216449
86.25437209596905,87.8214498699984,69.84227071420025,78.19756882282714,370.72483140616026
85.40234606253497,72.47562822200473,45.998616514084134,35.64123794209744,465.82022380257166
76.28942139789802,29.106036809144236,33.53004117278073,51.600190879927894,570.2635666571938
64.57268992311447,73.07842371503159,78.26002463829946,60.43541543623745,709.9755983019232
17.15189702457915,21.721084152116106,13.304044499473676,57.6722859903347,317.7474300236994
23.73844069804217,21.548648607029808,36.691132123395846,40.6624687365291,275.32987393908627
86.37710602480173,42.652715340467886,8.151850637855397,77.2349224142485,778.0879684845966
61.546470071065144,54.205023328326604,60.49280905751978,67.23174306482605,264.82673562584426
10.78174938741352,73.92851924654553,73.8557414149363,76.0849606168492,487.0946420643135
18.62508114361273,67.83067636245536,26.002799716286706,77.23203536422096,551.3382372759811
66.39765037418474,51.21318944637238,69.37562575993407,71.15957195161569,524.8246525444629
10.430234626928588,39.15386663971661,26.916367284642334,54.15658306873445,251.61929421976592
23.668684370487384,89.79871501103977,73.30776212329364,63.58007152584835,234.21614840217163
56.64237209615982,49.83269115651811,61.54714276975879,38.820097336585874,263.29005647662143
68.81109180387892,51.59709170307728,65.3680082631079,67.05049796111993,551.3526103235674
65.41670705772106,31.453667483416844,6.350491670034088,39.85892906566044,526.6069325805927
29.06289130414758,75.63666841249506,77.21077678055195,68.16722747805863,340.24447522204656
70.53523381454055,68.55775580470421,59.50032440527424,42.62789884146828,582.664485107355
30.166172437228006,35.45387289521322,27.85633215396,36.4653215082621,692.0405012333897
37.65897434353776,25.76667319310899,67.20459986441352,39.09064695786266,224.94737590795626
73.45176943503205,67.63495114522992,26.114089881119746,30.109567437048863,498.87796612882545
65.21879641901324,65.81578499967947,70.4565379674596,69.53067898194416,613.5862472616142
82.18398989200513,39.12816688987465,13.443529280895277,70.28205769821085,351.38715624181225
65.89709584552918,86.56044935752873,57.77644830955968,58.32133424522927,384.6625431758895
58.30623128351509,30.574052424663016,45.55238574836827,38.8749540580461,568.1827417936303
17.96235526538786,50.26343607298213,12.240085264658061,34.59548856308793,738.7611760662421
41.25584326005185,86.05311441173193,23.142037119412922,31.052093154050787,685.9546521817397
32.54220125294666,49.38091218482856,5.930302720798609,39.11614973308714,549.8781314597501
30.739119687222104,64.696816336486,40.15759740983794,78.99705442407307,638.1330306543496
92.70589715395788,47.831607857395596,27.59489455700003,43.2845262935925,418.89348212467917
43.41330659667464,39.1950641644069,49.87681132233191,49.484922996946864,584.5793168592546
85.82395719005463,88.87843535718798,27.29283557814629,35.794001646473326,479.7089546765342
63.64678320976735,48.65338044205301,27.493933363023853,42.22987176114937,313.96168187453657
77.55896080104012,82.58694425753941,60.739489904870254,58.557351392911286,621.0429643263543
52.72415291394133,36.09682241237603,8.610712698376508,63.42639757026089,533.8787824092932
59.036830193240526,34.91732928175583,72.71712463939905,43.49437727914161,415.17294917215486
51.864003974603435,22.179385801915796,68.91979057933861,33.175268757381446,746.8035140471784
26.595653962833783,65.61667777631195,55.08535124198049,51.506807802006925,212.56047069603997
71.40842979722795,45.796844060663275,49.49161775805382,42.881185400948375,389.4638907496976
33.86565080747275,80.50507748877459,71.92268736047392,42.07546577763911,234.12883866658794
12.066857146673577,53.124693468409,18.89976346465358,82.79245414924003,659.9163897329763
64.86514515210926,87.77353995403053,10.922687164312146,63.896526725914825,621.2644724682756
25.05440774959916,32.98678609921848,22.96326274321536,60.628314374465276,398.8113312417902
89.93897966999772,80.80362175689275,64.59337090251427,52.8676306937827,605.3977413242438
91.08392904521993,74.36177969542192,7.60027000448625,53.59193833865794,437.5623357175699
87.76347316873813,73.96452912508364,48.71051263126172,59.749775211094445,653.7522748534606
41.46348952171277,79.13482596818213,79.65781371434825,68.3036393869859,472.5101976420236
11.313812404953731,73.27167936600992,69.17720703781545,68.61803529000062,447.3678366989993
88.90707781995665,63.835422514199074,44.10842667826921,39.44316492379973,760.8379492929806
46.395652606971716,29.18714143776713,9.773068196498176,57.50620136421448,350.5274599344201
92.16565961871191,22.276832564387632,67.35301357892823,52.6576952268756,272.26840399793923
91.9076980525865,84.45934934709808,49.92338811329079,77.87898314481613,550.7258679556749
82.5058037147256,63.16552201645166,13.619974779467512,64.7280406670107,781.5930873705073
35.02815582591478,75.75761036833234,12.039296361751715,59.287723652878995,426.70352823631197
42.733306931163646,53.706564605878505,73.22201145774443,36.34670531984045,237.2220581772689
82.34661707893284,28.211573227367616,55.190019720355885,63.31008391278763,403.5831603857405
36.9383704382836,28.763005454178533,67.19650994875667,36.44621481241284,503.5589925917351
24.40688346831786,67.989570106028,70.92341752117005,48.54636165611636,297.15380397932825
57.328107308959765,50.12141264296239,47.88292640362417,37.85630806478825,594.8613308338952
89.57315580366638,34.03673086902357,43.8084763816281,68.06405058634029,798.6496334061204
69.1625327173727,54.41161827190058,37.282055774074266,41.34386626098839,471.0436855888663
58.455199457596024,24.494625595259386,28.770994084333946,51.552265525341426,412.8371340381276
18.260001970515326,60.73799813400792,37.594697064403384,79.26211276903283,440.42250010067994
62.275614269429425,38.82953831045684,63.040974179761726,41.237401086943365,269.0877070371207
94.15457725886237,75.82913704460317,50.14425732613487,57.929278517732854,729.9641608557342
21.907141295104545,41.72533712465017,71.93924674661346,53.059941364131205,448.89539331281117
54.058020450917624,51.86541043572608,38.25350107843908,30.996822257515134,432.3646468549048
84.57671111387621,20.813437793567044,50.53171840390655,73.6016962465047,595.8141637582846
72.96533250910738,25.071282145619122,52.34806648189915,33.79752484730299,465.2200525586741
69.24633798459777,47.47454894846794,49.37728717297441,56.08402615373245,588.9400812847076
69.7111471389043,53.595718430198644,57.69753298141372,60.83730622164225,236.8677740784725
40.55674785367919,62.00143836835126,22.807510128110472,64.56345511380229,688.2340062333365
34.95530676248194,40.416380509651226,43.4272833159343,67.87473961193317,764.3023717276416
78.79569821567365,68.64873202885798,12.816860210626075,43.92998109374933,589.2592316956316
78.85963854773037,80.20856780324432,33.838349573360944,30.548832716214715,772.7395573152864
83.70114707930881,74.5895692225345,41.575030146594834,69.78940142952015,290.859388621978
87.62544696730006,22.773317774385,53.916819465910436,59.46111296411682,486.4497136882122
53.46410390317971,53.63548630804802,76.28982894396526,75.98647367639867,561.0840403672684
52.628885048411966,27.34511248927224,50.04882999112669,75.17635995953819,549.0419884527121
77.8550902121759,36.943151110376924,60.76954371324199,76.38293922833358,440.877067453426
65.24693411611004,89.06638152870025,42.96995446214021,56.68020629887471,402.85064561975685
69.66718456690478,29.974688003105925,52.55780235322485,48.34956177102761,276.0944135302513
77.64237690206859,54.922170741594925,10.319916210033007,73.53570114252534,435.0454703373669
85.65045405449314,63.270901402268336,24.079368563138523,54.82117621660902,297.5964890632911
38.729588332380544,69.17254793808728,32.1389819903854,40.089320802188894,640.619405895331
41.924550974395245,59.175407844083985,40.43700162548852,77.02357107588108,325.298561296754
17.988464886473864,20.683959319342858,8.42365591267878,78.5407932224791,235.13918317072032
59.15381198467479,42.85229157707943,15.501807316498827,55.64703658770935,531.4196826903406
13.055093272723077,56.2398150369298,25.761073084347935,34.163485002038314,557.137839631641
49.57583154125911,26.150654940138335,77.8649518175788,51.33043494543122,723.1478367683033
56.12479395014401,44.543885184642654,29.85102553272881,74.19457127044319,546.1889674506092
34.35600643090417,22.32421761539566,41.15307935840619,79.59757157004258,407.2885122340674
60.22082714836591,25.500494800851452,19.707328455379468,41.19100083736777,681.8071289157923
12.592521244819201,47.78462933411173,50.80850533068262,33.683548661389935,524.1673359124527
13.174596043683225,29.290102783014227,26.051241163698073,78.25427492230612,247.56817077871506
79.92104765607095,59.72785937830907,20.52444338288201,51.41727164383814,539.510336187948
40.61620451995735,68.2625478396086,43.74294713344843,59.79685303471598,744.8111272529974
20.800143575410207,76.0410689376358,5.412934937031562,83.24361966279174,437.7875752989323
54.39067710465837,34.010517097136706,5.5748024486919,33.661060035282254,377.79548113988005
75.44945201338192,31.723780758134883,21.430160682639332,65.65749040986526,286.081674210812
28.34478733723167,27.31974882340802,7.754102187561585,34.07579824161769,290.8673131612144
62.945690444615025,64.55011746805457,13.101931559801853,50.65079106565752,459.6628906050913
17.25453452447028,69.45330085408308,30.41454870040637,74.20979998563956,557.4078944969177
14.392946299331655,22.211030137794943,65.19392596848596,53.84097280155989,248.36924310176104
55.16514368329258,85.53485723705829,47.903648252697565,84.84502946466228,763.7411534150995
55.953985336859056,23.637989855603067,43.45007944673123,60.74826067206312,653.0801704671176
64.18154162734756,57.890743471074934,27.011661740609124,47.66391839497744,551.9743509701975
71.71776336642623,69.63423636156415,74.88152895746123,42.10612292476142,697.0632025633945
92.94742675431544,80.967838662226,34.77612809278938,49.278629385738896,248.11205408726798
53.885529605601604,69.98608524926995,11.531957509682861,50.489330056775295,486.10332663987464
37.4513002000059,76.12096581488544,51.2799887088351,33.77925227481785,578.055876116998
77.59082655533982,43.761513477996424,13.537879510745105,50.32658096847253,697.1917436709736
33.02074135727631,77.03775796225585,30.891735710126905,55.53311858565737,670.0817360295606
47.31257075997907,25.60803924692726,43.05589540383566,69.75057637313427,366.24154982803975
16.668792414092607,82.63716592423694,70.56668935138819,66.12012165968844,764.5281017355226
12.154813190313888,58.331466330761536,42.0159935255089,68.98211103760349,274.6075048585222
91.82511524762363,77.21084389737456,57.66940745237482,30.46000250322714,725.0801711726913
81.05831024353749,51.66227991628101,79.46126292493028,41.97170697692948,782.5641497627711
69.15780751796433,65.05043866375675,14.861683992348622,66.3926358619921,306.29211393357537
44.76100027521294,56.84818626552792,25.604864413963963,56.61941524988609,633.2396385222712
24.73001720602189,71.21126652287323,34.593205669823476,30.292241161759026,224.17131126679908
23.29714862704231,25.71409874214127,36.63711339041235,74.24720533375023,443.25369508349297
31.270646343990602,24.224645879339466,35.826580644915936,72.50452653096855,509.76997951860443
56.68426650002024,37.29722638071025,73.07082519174162,60.16305396464595,548.3871355457804
70.7406534295053,31.168127607923182,58.55244833501423,33.65548291769497,761.5623489491358
66.11677702100715,81.02484966145411,50.592891056802785,72.15832772429215,603.3504123765168
33.794381240405144,35.344979115063104,28.202953839708655,62.10424732522502,488.7667707315422
91.16354885637149,88.31056790733919,66.7842788165971,73.00779874368776,685.8050217595336
72.72123791914032,43.58270542397748,76.62953836137417,71.34608458177122,770.3196925726454
57.12009446346906,32.748254098208946,66.58987119126698,74.16511395768104,213.23968920937452
61.99626342991994,75.27889549997354,5.117382889360468,58.49044365225437,789.5127633536232
45.666005306362145,66.10954428506133,52.730102763755525,37.71784850064333,251.6792834382082
31.057134107598383,54.87370015171973,8.835153608157555,66.91366103588288,688.6320675612568
40.25767768535724,58.87544856563419,24.32054152502914,64.12605817785838,368.2008515308475
74.41691938947137,70.34412447905848,9.464352526082877,70.82392529594979,279.3077946523231
11.223446533529248,35.99183189319091,50.28465897120408,39.34345533279044,463.91338382830094
19.86617444308788,89.74337412397193,56.494243511945506,40.72363599451591,586.3739476685681
13.910224571848984,88.23552135027482,13.586572854942883,78.97252344706307,428.571107014085
13.461948197112461,65.52279804428558,33.78791622837346,71.24877891486389,232.7392449696194
82.71414964093562,33.96797156504016,39.21773817166565,79.95256687851776,559.67668379523
69.81091804730201,67.61597697019039,32.67897663206874,71.72934266401563,741.4419656664048
50.30477547242264,25.05388862854231,14.07687503638948,62.8435418294666,429.929219568351
18.315903655335127,22.145675154406426,36.42108426406065,65.97730053653305,329.7996665784962
51.78734938493075,38.03780219578496,61.33835358563136,78.90203581670055,465.5464075596892
50.24510051634808,52.383606971752144,10.325574839994161,61.83437149815673,229.01762662926853
24.722158942351292,80.77907537858664,11.013501056142758,64.7815228380613,692.292550688165
46.87739018522771,70.90183488364156,31.607846887698816,38.606219380198034,695.804486570112
43.87290242377674,71.98945648399868,75.62942837141938,56.065667106385646,552.8002780577771
62.3472583344384,49.784533411365274,55.14294850421855,69.40184115769544,411.8617333630337
63.98296032374972,44.215449478287404,55.90024675044236,44.901848407400095,679.87001866747
13.850840830623785,45.97271340892219,32.143999312839874,41.12397992884942,532.8122148730204
41.84207224325006,89.13546946152405,49.52455934064038,47.260474452342855,695.5593851300098
